   3.04084129   4.85181369  -3.08540307   0   0
   0.02856900   0.77754128  -5.76368809   1   1
   3.46884951  -2.08744342  -3.44306704   0   0
   1.38616976   4.32089071  -4.64002191   1   1
  -2.34154309  -1.75403874  -3.04079558   0   0
   4.23899896   1.00371558   1.14316618   0   1
   2.03418702  -1.77734846   3.31628819   0   1
   3.45898190  -1.79330166   1.44536167   0   0
   2.17130732  -2.99352771  -4.21989615   1   1
  -4.60369356   1.44223530  -0.98148632   1   0
  -3.44911793  -4.92657393   2.46317211   0   0
   0.24806324   3.94044690  -1.12299102   0   0
   1.33402411  -5.49119426   1.42424778   0   1
  -0.52404661  -1.34376935   4.96992870   0   1
   1.40529614  -0.75632104  -5.88363213   0   1
   0.96059196   1.03300915  -5.93289600   1   0
  -3.23511929  -1.27675227   2.91834853   1   1
   1.50809367  -2.56334052   1.33009784   0   0
   0.31214782   0.67020120   0.79764414   1   1
   1.31593256   0.50141923  -0.42024771   1   0
   2.41497649   1.74505113   2.25403682   1   0
  -3.90220027  -1.82562977   3.92838363   0   1
  -2.89332231   0.52336871  -4.01774230   1   1
   3.40740355  -4.10748144   0.49474014   0   1
  -2.51882596  -1.86853482  -1.42840843   0   1
   2.56047266  -5.31173140  -0.97879879   0   1
  -3.77810999  -0.50590247   3.35707552   0   1
   3.39999491   1.07043824  -2.02006116   1   0
  -3.90107532  -4.17318805  -0.01643144   0   0
  -0.24870314  -0.52208693  -0.72584341   0   0
   3.70195614  -0.56164469   4.52753241   1   0
   0.69116551  -3.15698888   5.05739481   0   1
   1.80197418   1.64907607  -4.36058196   0   0
  -4.93507257  -3.37353717  -0.50904670   0   0
  -1.08490389   3.27660642   0.72652685   1   0
   4.53949635   3.92775119   1.44397570   1   0
  -1.90281159  -1.67906174  -2.53550865   1   0
   0.74815112   0.55242264   5.11915781   0   0
  -4.54629800   0.09147940  -2.45707482   0   1
   2.55892072  -2.37876710   0.26003730   1   0
   4.63802479  -0.38951654   1.89725661   1   0
  -0.92896904   2.82814752   2.55826414   1   0
  -1.53588300  -2.93393601  -3.38024739   0   0
  -0.81981887   2.23220480  -1.55284245   1   0
   3.90310233  -0.89990313   1.33634028   1   1
  -2.08892425   4.11879189  -2.69228096   0   1
   2.71634441   3.52896282   0.11613311   1   0
   1.94712170   1.43240729   4.80746442   0   1
   3.74884401  -3.83242483   5.07647083   1   0
   0.64921000   3.31546676   5.11115619   0   0
   1.91739355   0.56630502   1.22339647   1   1
  -1.90406560   5.90011081   1.38695628   1   1
  -2.23117718  -0.68642374  -3.94827658   1   0
  -0.43430421  -6.25523371  -2.63468241   0   0
  -0.83179417   0.98909814   3.60909821   1   1
  -2.58276678  -0.07738237  -0.29064870   1   0
   4.55692482  -0.38649206  -3.91542380   0   1
   2.57473300   1.83946620   3.23026269   0   0
  -0.01562917  -2.29043633  -7.37708026   0   0
  -0.83883793  -2.03979526  -2.02379502   0   0
  -1.65599281   0.28648351  -6.37054138   1   0
   2.39424758  -3.54660123  -0.80634568   0   1
   2.53462976   3.57101983   4.80001150   0   0
  -3.72745720   0.32439445  -3.42614006   1   0
   2.96952172  -1.23616983   0.06546541   0   1
  -1.97613801   4.97307047  -0.20598810   0   1
  -1.97750442  -5.34296175   4.77064124   0   0
   2.56664112  -3.44726735   3.49112150   1   0
   0.81829014  -2.00036424   4.14859954   0   0
  -0.56953413  -5.13113699   3.73992163   0   1
   0.07011832  -2.46002968  -4.10931322   1   0
  -2.75098061   2.43209999  -0.61861655   0   1
  -1.34181835   3.22425980  -1.68971024   1   1
  -5.44964967  -2.92769593   1.72201583   1   1
   2.12176082  -6.37054566   0.61605775   1   0
   2.16909286   2.33219087  -2.13031575   1   0
   5.25090869   2.00047841   0.89075312   0   1
  -1.35727956  -0.56504826   4.38294052   1   0
   2.64696151   4.94863922   1.04525352   0   1
  -1.97623618  -1.68162727  -4.45715774   1   1
   1.52752470   1.99360183   3.35189472   1   1
   2.32933069  -3.78893472  -3.06872164   0   0
   1.59805021   5.92418267   0.85868328   0   1
   0.22374324  -3.91804895  -3.74177611   1   0
   1.49642236  -1.60546721  -4.31663111   1   0
   2.05116289  -0.81070415  -6.38792403   0   0
  -1.78065601  -4.23001469   3.69463431   0   0
  -0.19166602   2.13527798  -3.45172384   0   0
  -0.54898047  -0.14907515   5.71751789   1   1
  -1.05662865   2.01070593   4.29223979   0   1
   1.54835039  -0.34244699  -2.93098953   1   0
   3.31464669   0.58542568  -0.82612670   1   0
   3.25204639   1.06463279  -4.64916599   0   0
  -1.15250068   5.02686784  -0.90966041   0   1
   3.49948510   4.38876311  -3.78973678   0   1
   0.23667057   5.97643242   5.05858345   0   0
  -4.55537961   3.84066391  -0.10650866   1   0
   3.40976951   3.86969966   1.75298528   1   0
   1.71928629  -3.87018835   0.97669385   0   0
   1.47225381   3.90287602   8.22894750   0   0
   2.04887949  -1.44185263   0.99577304   1   0
  -1.55951926   3.13081463   5.60757451   0   0
   1.98098458   0.23150384  -3.91408830   1   0
   6.56394696   2.35846245  -0.07083320   0   0
   1.35181073   2.54000903   5.24056913   0   0
   2.43099326   0.23494723   3.19103514   1   0
  -1.12640965   4.34670790   2.49300763   0   0
   4.03769237  -2.68824884   3.49694668   1   0
  -1.58850202  -0.70735427  -2.57530443   1   0
   2.91593194   2.05103650   4.54365503   1   0
   2.83806747   4.26922929  -4.08838274   0   0
  -1.50680482   3.54576582  -5.65775492   1   0
  -2.28164035   2.73605253   4.88936985   0   0
   5.22943824   2.82084166  -3.72237043   1   0
   5.02879789   0.67695271  -0.68560260   0   0
   0.68478325  -5.07802311  -3.21015107   0   0
  -5.11313831   3.06533347   0.12408962   1   0
  -2.32691501   3.13802345  -0.55834814   1   0
   0.38831093   1.61035900  -1.40800729   0   0
  -3.59024482  -3.08971914  -3.43999024   1   0
  -1.71274507   0.61184368  -2.10953037   0   0
   7.45540624  -1.59170718  -0.25732896   1   0
   4.40334164   5.58942031  -1.14777536   1   0
   3.31354654  -3.99353337  -0.71166323   0   0
  -0.80473994   1.80536408   3.42473771   1   0
  -4.21057790  -3.26806334   1.04102484   0   0
  -1.25243293  -5.57565453   2.96969978   0   0
  -0.07951222   1.86649129  -4.19410026   1   0
   4.93778837  -1.15842324  -2.59072046   0   0
  -1.02384115  -2.71825007   3.21152434   0   1
  -0.97548619   3.78604670  -2.46330789   1   0
   0.63936828   0.06435033  -3.78879857   1   1
  -4.03446402   3.21834780  -2.19141359   0   0
   3.06851096   3.47738580  -0.77989731   0   1
   3.18413879   3.15387901   4.27765164   0   1
  -3.45810024  -0.08615270   4.45766506   1   0
   0.44906183   1.79117836   2.45227785   0   0
   3.86362794  -3.01872404  -0.00190870   0   0
  -1.01527826   1.15215639  -2.70192424   0   0
   3.07141626   4.85354694   3.55348644   0   0
  -0.14527602   1.50465722   3.84580112   0   1
   2.78046057  -1.54607992   0.62107509   0   0
   2.03218194  -4.70687260   1.91285891   0   1
  -1.60354926   2.48286125  -5.89930230   1   1
   0.82237074   3.12223864   2.49696191   1   1
   0.18489037   2.52646429  -0.95776404   1   1
  -0.37043653  -4.43086677  -0.83079319   0   1
   0.74169666   4.94946754   1.96129635   1   1
   0.12897043   4.26343824   4.17319811   0   0
  -2.05147234  -0.97830980  -0.40827331   0   1
  -1.58662713  -0.89892532  -5.69016205   1   1
   3.09720599  -0.59885813  -3.22965667   0   1
  -1.48835820  -3.74715800  -5.80825697   1   1
   3.66209831   5.75697719  -2.19875539   0   1
  -4.71726042  -1.35194391   2.61438142   1   1
  -5.44924364   3.49591726   4.21532858   1   1
  -4.36640358   1.81046064  -1.69605350   1   0
   0.91131751  -2.03638823  -4.52601362   1   0
  -2.59351447  -2.65809227  -0.53091635   1   0
   0.42737601  -0.14355005   6.19387655   0   1
  -0.84493250  -0.55587069  -0.93310491   0   1
  -3.65149754   0.99860729   2.13158166   0   0
  -3.90097376   2.62082933   1.80874036   0   0
  -1.33405474   4.24645574  -1.86112102   1   0
   2.32519668   1.49934925  -5.11312714   0   1
   3.53986410   1.03626728   4.40206946   0   1
  -3.75089706   2.50478569  -0.43292023   0   0
  -2.36951679  -1.71382232   3.89919582   0   0
  -3.43416472  -2.62107325  -4.10103124   0   1
  -4.79228132  -3.16951346  -0.33999140   1   1
   5.77867361   0.14593910  -2.68004511   1   1
  -4.52723680  -0.00470407  -1.25832262   0   1
  -2.87186362  -0.69538578   5.70267500   0   1
   2.62929410   1.34007500  -0.28267270   1   0
   0.92372327  -0.42085649   6.85227536   1   1
   2.97626275  -1.17176309  -1.15629205   1   0
   0.01027271  -4.40996336  -2.39188295   1   0
   7.17759776   0.64411178   0.72187043   0   1
  -3.45212737  -1.47887474  -3.16146375   0   0
   4.03521491  -2.89784308   3.71013878   0   0
   4.85734240   2.35383502   1.80173967   1   1
  -1.02879332  -2.23059502   1.30081306   1   0
  -1.69501923  -2.85488154   4.34374633   1   0
  -0.51286220  -2.48614270  -4.77527748   0   0
   3.33495410   0.85847320  -5.25709900   0   0
  -5.17530224  -3.74255664  -1.98422977   1   0
   1.62171898  -3.27386523   3.41389303   0   1
  -0.45715333   4.59370324   0.71546317   0   1
   1.99231484  -1.92090602  -3.08075415   0   1
   1.03679389   1.91433574   3.73970577   1   1
   1.30714801   4.14924788  -3.10665212   0   0
  -2.56501787   2.58776274  -4.52002603   1   1
   3.97377910   3.49102294  -0.84439446   0   1
  -2.36979171  -4.11224993   1.68526852   0   1
  -1.00802928   6.00653684  -0.06105471   1   0
   1.54401693   1.88587641  -4.02013410   0   0
   2.53816781  -5.92784690   4.21141655   1   1
  -1.30044418   0.15213438   0.63777376   0   1
  -4.92040600  -4.73344220  -0.16255852   0   0
  -3.75958109  -3.35880205  -0.02399427   0   1
  -1.90041236   4.04524439   0.96825580   0   1
   0.71215772  -5.23413107  -3.30003915   0   0
   4.76535564   1.90255195   2.66371911   0   0
  -3.37845053  -3.88342321  -3.56940387   1   0
   2.22386343   3.09759433   0.26016323   1   1
  -0.68007350  -3.08112803  -0.36475397   1   0
   0.29661711   3.83824576   2.22791687   1   0
  -3.39279999   1.38122316   2.16915651   1   1
  -0.92520605  -3.00362413  -3.70998512   1   0
  -4.69146687   2.99328600   1.60164405   0   1
   1.53409038   2.38321952   3.95305354   0   1
  -3.13557607  -3.68308506  -1.55730372   0   0
   0.79832754  -2.13945656   6.31517035   0   0
  -0.06040522   3.92568531   2.85421750   0   0
  -1.08109884   1.61745848  -1.83414503   0   1
  -0.83989214   0.92067425   3.40109036   1   1
   0.95164304   5.02815986  -0.20823265   1   0
  -3.55330178   6.29104793  -0.30018148   1   0
   2.30843862  -3.20999723  -6.04742068   1   0
  -1.14976409   1.24250388   1.87662006   1   1
  -0.48553757   2.69227112   3.86223667   1   0
   1.40372910   2.44816820   1.06219128   0   1
  -4.16763735   0.80044030   0.91349749   0   0
   4.48548569  -0.81970689  -3.94549331   1   1
   3.18475309  -3.48470337  -0.95908208   1   0
  -1.65484846  -3.26950263   4.96488532   1   1
  -1.78428756   2.69386921   0.12400632   0   1
  -4.38060225   7.25900106  -1.32298604   1   0
   4.30925354   4.04633463   1.05763262   0   1
   1.37801062   0.33873316  -0.28818456   0   0
  -1.70478043  -2.89834074  -2.13036347   1   1
   1.46680749   2.13998213  -3.02913772   0   1
  -4.26117499  -2.08481564  -0.30865503   0   0
  -4.85316769  -1.51569468  -1.82556504   1   0
   1.17772012  -0.59955731  -2.67441740   0   0
   3.80267751  -0.03117834   3.54780261   0   1
  -0.91186785   1.00811146  -3.82053724   1   1
   3.03686116  -0.88913285   3.59380656   1   0
  -2.36379022  -2.06691480   0.80072357   1   1
   1.81474061   1.87419610   2.88101377   1   0
  -1.36115318  -4.25495871   1.77039371   1   0
  -2.30684959  -0.61249446   2.03159125   0   0
  -1.87613989  -1.66214154  -1.16641351   1   0
  -4.45590984  -4.82778894   0.13751916   0   0
   1.70449164   7.35873546   0.78014515   0   1
  -0.26055450   0.95486439  -6.82071752   0   0
   4.56953226  -2.58070935   0.54313826   1   1
   0.35685191   1.45768742  -6.09172696   1   0
  -0.11748178   4.78161908  -3.00230367   1   1
  -5.10094083   1.79065848   2.28831859   1   1
   3.94637710   3.92699823   2.66709568   1   1
   4.11508001   1.26417505   3.53340044   0   0
   0.51441589   1.32161992  -0.45668229   0   1
   3.30182047   2.41562253   2.99207289   0   0
  -0.10067758   0.63218272  -5.00908566   0   1
  -1.15796303   6.45952202  -1.67028403   1   1
  -0.38182928   5.47723452  -0.81793827   0   1
  -1.86373902  -0.35059782  -4.56973852   1   0
   0.72029919   2.41111477  -2.03719517   1   0
  -1.16383706   5.38923114   0.96798298   0   0
  -0.90500816   1.47494721   7.17349068   0   1
  -0.07266967  -2.75783333  -5.51337593   1   1
   3.38109247  -2.20908347  -1.42975286   0   0
   1.77106039   5.31741794  -1.24514543   1   0
  -5.34133617   1.43930946  -0.06885264   1   1
   1.61022551   4.16847728   3.25558298   0   0
   1.68216888  -0.98939602   3.14792779   0   0
   0.39522692  -2.63734102   2.36360203   0   0
  -3.05589053  -2.28455749  -1.61836496   1   1
   1.07721686   3.07425162   3.92017125   1   0
   0.93012248   0.61224678   2.18211616   1   0
  -2.57945645  -2.66427496   6.10102951   0   1
   0.07921546  -1.62165254   5.10593420   0   1
   2.42425427   1.65426182  -4.10098770   0   1
   0.86093169  -1.24732982  -0.94876433   0   1
   4.72346924  -2.89646719  -4.22843769   1   0
  -0.68155828  -1.71457815   0.34499185   1   1
  -1.37144167  -1.33142820   4.31092080   1   0
  -2.15388352  -2.44108357  -1.28460980   0   1
  -3.08712215  -4.05176538   0.48883783   0   0
  -0.06738797   1.33922761  -3.79236280   1   0
   1.10731075   0.91017040  -5.30461830   0   0
   2.19134505  -2.14385942   1.81412540   1   0
   0.46827583   2.21931168   2.94543324   1   0
  -3.15670399  -2.59901345   7.21042655   1   0
   2.92823117   0.69351079  -4.71859223   0   0
  -2.90323616   3.82594592  -3.04851174   0   1
  -3.27384786  -4.60648047  -1.18566572   0   0
  -4.06794458  -1.66113913   3.39551837   1   1
   3.34945763  -3.40049703  -1.86846687   0   0
  -3.50984289   0.19250664  -2.32039023   1   0
  -4.74560000  -2.38608462   5.16456952   0   0
  -0.48688612   5.25935228   1.50736897   0   0
  -1.99336845  -1.53621040  -4.94694266   1   0
  -5.55576480  -2.43173327   1.08998641   0   0
   2.63921304  -3.31256550   0.92496522   1   0
  -2.81938726  -0.08045041   2.44696056   1   0
  -4.09531273  -3.89070342   0.77521319   0   0
   4.01184626  -1.50701529  -4.24539978   0   0
   4.11068867  -1.76076517  -0.89503379   0   0
   2.68527509   2.44122095  -1.95263294   1   0
  -1.30768010  -1.37234826  -0.73099508   0   0
   0.40789978  -1.00171329   3.30510844   1   0
   0.15907008  -1.93531158  -4.87669392   1   0
   1.90722000   4.07223619   3.57180445   1   0
  -3.41059478  -1.85219674   1.90572733   1   0
   1.28984733   1.28701018  -4.51514596   1   0
  -1.12116546   0.23862529  -6.17334955   1   0
  -0.36468344  -6.11222013   1.83862445   1   0
   2.59230348   0.31109250   3.83332243   1   0
   1.22198013   1.33054238  -0.71073168   1   0
  -0.05477199   6.65041429   0.15422720   1   0
  -0.00405481   4.51283852  -4.30085396   1   0
  -2.40847184  -2.09604841  -0.30893963   1   0
  -5.30945273  -2.17963000  -1.50826103   1   0
   3.30854057  -2.93713098  -0.43202331   1   0
  -4.40061056   2.92607766  -0.63006111   1   0
  -5.98297666  -1.78110811   2.76370530   0   0
   1.80267693   3.04350936   3.22559063   0   0
   5.98351919   0.09142608   0.48331749   0   0
   0.66100724   5.34615805  -2.59199522   1   0
   2.15743762  -1.72257452  -4.02247061   1   0
  -3.62904204   3.47286404   2.89271789   0   0
   6.39402913   1.34476926  -3.17364717   1   0
   1.22406568  -2.39251527   2.29568725   0   0
